activity_id,assay_chembl_id,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_year,molecule_chembl_id,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_tax_id,type,units,uo_units,value
36263,816447,B,190,357,single protein format,N=C(N)c1ccc(CNC(=O)[C@@H]2CCC[C@H]2C(=O)NC2CCCCC2)cc1,1132927,2000,45692,45692,0,http://www.openphacts.org/units/Nanomolar,77858,=,1,1,=,IC50,nM,1320.0,204,Homo sapiens,9606,IC50,uM,65,1.32
36264,647989,B,190,357,single protein format,O=c1cc(Cc2ccc(O)c(O)c2)oc2cc(O)ccc12,1132271,1999,56890,56890,0,http://www.openphacts.org/units/Nanomolar,95200,=,1,1,=,IC50,nM,3140.0,3081,Bos taurus,9913,IC50,uM,65,3.14
36265,647988,B,190,221,tissue-based format,O=c1cc(Cc2ccc(O)c(O)c2)oc2cc(O)ccc12,1132271,1999,56890,56890,0,http://www.openphacts.org/units/Nanomolar,95200,=,1,1,=,IC50,nM,13230.0,3081,Bos taurus,9913,IC50,uM,65,13.23
36272,662412,B,190,357,single protein format,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,1132468,1999,9506,9506,1,http://www.openphacts.org/units/Nanomolar,275738,=,1,1,=,IC50,nM,0.71,2871,Rattus norvegicus,10116,IC50,nM,65,0.71
36273,662464,B,190,221,tissue-based format,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,1132468,1999,9506,9506,0,http://www.openphacts.org/units/Nanomolar,275738,=,1,1,=,IC50,nM,696.0,3508,Rattus norvegicus,10116,IC50,nM,65,696.0
36283,715372,B,190,357,single protein format,CONC1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,1132553,1999,151591,151591,0,http://www.openphacts.org/units/Nanomolar,295472,=,1,1,=,IC50,nM,212.0,332,Homo sapiens,9606,IC50,nM,65,212.0
36284,716610,B,190,357,single protein format,CONC1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,1132553,1999,151591,151591,0,http://www.openphacts.org/units/Nanomolar,295472,=,1,1,=,IC50,nM,5.0,333,Homo sapiens,9606,IC50,nM,65,5.0
36285,709523,B,190,357,single protein format,CONC1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,1132553,1999,151591,151591,0,http://www.openphacts.org/units/Nanomolar,295472,=,1,1,=,IC50,nM,19.0,283,Homo sapiens,9606,IC50,nM,65,19.0
36286,713450,B,190,357,single protein format,CONC1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,1132553,1999,151591,151591,0,http://www.openphacts.org/units/Nanomolar,295472,=,1,1,=,IC50,nM,3393.0,4073,Homo sapiens,9606,IC50,nM,65,3393.0
36287,873935,B,190,357,single protein format,CONC1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,1132553,1999,151591,151591,0,http://www.openphacts.org/units/Nanomolar,295472,=,1,1,=,IC50,nM,3.0,280,Homo sapiens,9606,IC50,nM,65,3.0
36314,763633,F,190,218,organism-based format,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)CC(C)C)C2)cc(OC)c1OC,1133726,2000,269132,269132,0,http://www.openphacts.org/units/Nanomolar,119299,=,1,1,=,IC50,nM,280.0,374,Oryctolagus cuniculus,9986,IC50,uM,65,0.28
36322,645599,B,190,357,single protein format,O=c1cc(CCCc2ccc(O)cc2)oc2cc(O)ccc12,1132271,1999,56644,56644,0,http://www.openphacts.org/units/Nanomolar,95216,=,1,1,=,IC50,nM,29350.0,3081,Bos taurus,9913,IC50,uM,65,29.35
36336,744609,B,190,357,single protein format,CC(C)CC[C@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)N[C@@H](C=O)CC(C)C,1145779,2003,433914,433914,0,http://www.openphacts.org/units/Nanomolar,335482,=,1,1,=,IC50,nM,260.0,3891,Homo sapiens,9606,IC50,nM,65,260.0
36353,707962,F,190,219,cell-based format,CCCCCCCCCC[N+](C)(C)CCCN(N)Cc1c(O)cc2c(c1O)-c1cc(ccc1O)C1NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C(O)C(NC1=O)C(=O)N[C@H]2C(=O)NCCCCCCN)NC(=O)C(N)c1ccc(O)c(c1)Oc1cc(O)cc4c1,1145814,2003,439300,439300,0,http://www.openphacts.org/units/Nanomolar,171803,=,1,1,=,IC50,nM,38000.0,386,Mus musculus,10090,IC50,uM,65,38.0
36354,714940,F,190,219,cell-based format,CCCCCCCCCC[N+](C)(C)CCCN(N)Cc1c(O)cc2c(c1O)-c1cc(ccc1O)C1NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C(O)C(NC1=O)C(=O)N[C@H]2C(=O)NCCCCCCN)NC(=O)C(N)c1ccc(O)c(c1)Oc1cc(O)cc4c1,1145814,2003,439300,439300,0,http://www.openphacts.org/units/Nanomolar,171803,=,1,1,=,IC50,nM,72000.0,614177,Homo sapiens,9606,IC50,uM,65,72.0
36355,655393,F,190,219,cell-based format,CCCCCCCCCC[N+](C)(C)CCCN(N)Cc1c(O)cc2c(c1O)-c1cc(ccc1O)C1NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C(O)C(NC1=O)C(=O)N[C@H]2C(=O)NCCCCCCN)NC(=O)C(N)c1ccc(O)c(c1)Oc1cc(O)cc4c1,1145814,2003,439300,439300,0,http://www.openphacts.org/units/Nanomolar,171803,=,1,1,=,IC50,nM,66000.0,382,Homo sapiens,9606,IC50,uM,65,66.0
36358,655393,F,190,219,cell-based format,O=C1NC2C(=O)NC3C(=O)NC4C(=O)NC(C(=O)N[C@@H](C(=O)O)c5cc(O)cc(O)c5-c5cc4ccc5O)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)CC1NC(=O)C(/N=C(\S)Nc1ccccc1)c1ccc(O)c(c1)Oc1cc(O)cc2c1,1145814,2003,407397,407397,0,http://www.openphacts.org/units/Nanomolar,171826,=,1,1,=,IC50,nM,220000.0,382,Homo sapiens,9606,IC50,uM,65,220.0
36391,701150,B,190,357,single protein format,COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1,1148283,2004,114500,114500,0,http://www.openphacts.org/units/Nanomolar,212140,=,1,1,=,IC50,nM,71.0,4481,Homo sapiens,9606,IC50,uM,65,0.071
36394,751656,B,190,357,single protein format,COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1,1148283,2004,114500,114500,0,http://www.openphacts.org/units/Nanomolar,212140,=,1,1,=,IC50,nM,6600.0,3568,Homo sapiens,9606,IC50,uM,65,6.6
36401,703979,F,190,219,cell-based format,NC(=O)c1cccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,1135710,2002,2059157,2059157,0,http://www.openphacts.org/units/Nanomolar,317515,=,1,1,=,IC50,nM,1500.0,385,Homo sapiens,9606,IC50,uM,65,1.5
36406,750981,F,190,19,assay format,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,1135773,2002,1628528,1628528,0,http://www.openphacts.org/units/Nanomolar,252105,=,1,1,=,IC50,nM,2800.0,2998,Homo sapiens,9606,IC50,nM,65,2800.0
36408,672120,B,190,221,tissue-based format,OC1(c2ccccc2)c2ccccc2C2=NCCCN21,1135777,2002,337052,337052,1,http://www.openphacts.org/units/Nanomolar,253948,=,1,1,=,IC50,nM,5.8,338,Rattus norvegicus,10116,IC50,nM,65,5.8
36409,672120,B,190,221,tissue-based format,Cn1ccnc1-c1ccccc1C(=O)c1ccc(Cl)cc1,1135777,2002,132781,132781,0,http://www.openphacts.org/units/Nanomolar,253910,=,1,1,=,IC50,nM,4300.0,338,Rattus norvegicus,10116,IC50,nM,65,4300.0
36410,672120,B,190,221,tissue-based format,CC1(C)COC(c2ccc(C(O)c3ccc(Cl)cc3)cc2)=N1,1135777,2002,131969,131969,0,http://www.openphacts.org/units/Nanomolar,253922,=,1,1,=,IC50,nM,3500.0,338,Rattus norvegicus,10116,IC50,nM,65,3500.0
36411,765509,F,190,19,assay format,CSc1ccc(CSc2nc(-c3ccc(Br)cc3)c(-c3ccncc3)[nH]2)cc1,1135626,2002,141552,141552,0,http://www.openphacts.org/units/Nanomolar,277005,=,1,1,=,IC50,nM,12900.0,612558,,,IC50,uM,65,12.9
36412,857414,F,190,19,assay format,CSc1ccc(CSc2nc(-c3ccc(Br)cc3)c(-c3ccncc3)[nH]2)cc1,1135626,2002,141552,141552,0,http://www.openphacts.org/units/Nanomolar,277005,=,1,1,=,IC50,nM,2400.0,612558,,,IC50,uM,65,2.4
36413,765509,F,190,19,assay format,CS(=O)(=O)c1ccc(CSc2nc(-c3ccc(Br)cc3)c(-c3ccncc3)[nH]2)cc1,1135626,2002,358571,358571,0,http://www.openphacts.org/units/Nanomolar,277003,=,1,1,=,IC50,nM,7300.0,612558,,,IC50,uM,65,7.3
36414,857414,F,190,19,assay format,CS(=O)(=O)c1ccc(CSc2nc(-c3ccc(Br)cc3)c(-c3ccncc3)[nH]2)cc1,1135626,2002,358571,358571,0,http://www.openphacts.org/units/Nanomolar,277003,=,1,1,=,IC50,nM,640.0,612558,,,IC50,uM,65,0.64
36433,699518,B,190,19,assay format,CCOC(=O)c1nc2c(O)nc3cc(C(F)(F)F)c(-n4ccc(C(=O)O)c4)cc3n2n1,1148297,2004,94232,94232,0,http://www.openphacts.org/units/Nanomolar,167959,=,1,1,=,IC50,nM,12900.0,2094119,Rattus norvegicus,10116,IC50,uM,65,12.9
36436,699518,B,190,19,assay format,O=Cc1ccn(-c2cc3c(cc2[N+](=O)[O-])nc(O)c2nc(C(=O)O)nn23)c1,1148297,2004,90722,90722,0,http://www.openphacts.org/units/Nanomolar,167940,=,1,1,=,IC50,nM,8200.0,2094119,Rattus norvegicus,10116,IC50,uM,65,8.2
36437,699519,B,190,19,assay format,O=Cc1ccn(-c2cc3c(cc2[N+](=O)[O-])nc(O)c2nc(C(=O)O)nn23)c1,1148297,2004,90722,90722,0,http://www.openphacts.org/units/Nanomolar,167940,=,1,1,=,IC50,nM,1200.0,2094119,Rattus norvegicus,10116,IC50,uM,65,1.2
36439,740058,F,190,218,organism-based format,O=Cc1ccn(-c2cc3c(cc2[N+](=O)[O-])nc(O)c2nc(C(=O)O)nn23)c1,1148297,2004,90722,90722,0,http://www.openphacts.org/units/Nanomolar,167940,=,1,1,=,IC50,nM,3100.0,375,Mus musculus,10090,IC50,uM,65,3.1
36440,874051,F,190,218,organism-based format,O=Cc1ccn(-c2cc3c(cc2[N+](=O)[O-])nc(O)c2nc(C(=O)O)nn23)c1,1148297,2004,90722,90722,0,http://www.openphacts.org/units/Nanomolar,167940,=,1,1,=,IC50,nM,52000.0,375,Mus musculus,10090,IC50,uM,65,52.0
36441,780016,F,190,218,organism-based format,O=Cc1ccn(-c2cc3c(cc2[N+](=O)[O-])nc(O)c2nc(C(=O)O)nn23)c1,1148297,2004,90722,90722,0,http://www.openphacts.org/units/Nanomolar,167940,=,1,1,=,IC50,nM,12000.0,376,Rattus norvegicus,10116,IC50,uM,65,12.0
36445,878448,B,190,357,single protein format,COc1ccc(-c2cc(C3CCN(C(=O)CNC(=O)[C@@H](CC(C)C)N=C(N)N)CC3)n(C)n2)c(Cl)c1Cl,1149175,2004,421412,421412,0,http://www.openphacts.org/units/Nanomolar,198758,=,1,1,=,IC50,nM,3500.0,3287,Mus musculus,10090,IC50,uM,65,3.5
36516,663470,B,190,224,protein format,CCCC[C@@H](NC(=O)CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCC)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)OC(C)(C)C,1124355,1989,1160501,1160501,0,http://www.openphacts.org/units/Nanomolar,136184,=,1,1,=,IC50,nM,500.0,2096986,Rattus norvegicus,10116,IC50,uM,65,0.5
36517,658779,B,190,249,cell membrane format,CCCC[C@@H](NC(=O)CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCC)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)OC(C)(C)C,1124355,1989,1160501,1160501,0,http://www.openphacts.org/units/Nanomolar,136184,=,1,1,=,IC50,nM,2.0,2095185,Homo sapiens,9606,IC50,uM,65,0.002
36518,674643,B,190,357,single protein format,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,1124610,1989,310798,310798,0,http://www.openphacts.org/units/Nanomolar,137192,=,1,1,=,IC50,nM,3000.0,203,Homo sapiens,9606,IC50,uM,65,3.0
36538,656569,B,190,357,single protein format,COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,1125318,1992,340519,340519,0,http://www.openphacts.org/units/Nanomolar,239342,=,1,1,=,IC50,nM,2.0,205,Homo sapiens,9606,I50,M,65,2E-9
36545,877290,B,190,224,protein format,Cl.NS(=O)(=O)Oc1cccc(-n2ccnc2)c1,1125560,1992,545555,1194052,0,http://www.openphacts.org/units/Nanomolar,279706,=,1,1,=,IC50,nM,42.0,2096971,Bos taurus,9913,IC50,M,65,4.2E-8
36548,765596,B,190,357,single protein format,O=C(O)/C=C/c1ccc(C(=O)O)nc1,1126284,1992,167156,167156,0,http://www.openphacts.org/units/Nanomolar,328100,=,1,1,=,IC50,nM,10600.0,3047,Homo sapiens,9606,IC50,uM,65,10.6
36562,876771,F,190,221,tissue-based format,COc1cc(/C=C\c2ccc(N(C)C)cc2)cc(OC)c1OC,1125188,1991,312992,312992,0,http://www.openphacts.org/units/Nanomolar,157341,=,1,1,=,IC50,nM,3400.0,2094134,Bos taurus,9913,IC50,uM,65,3.4
36597,876771,F,190,221,tissue-based format,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(Cl)c1,1125188,1991,315717,315717,0,http://www.openphacts.org/units/Nanomolar,157349,=,1,1,=,IC50,nM,3500.0,2094134,Bos taurus,9913,IC50,uM,65,3.5
36600,699533,F,190,218,organism-based format,Br.Br.CCCCN(CCCC)C(=O)C1CCCN(Cc2ccc(CN3CCCC(C(=O)N(CCCC)CCCC)C3)cc2)C1,1125511,1992,544322,1192990,0,http://www.openphacts.org/units/Nanomolar,186627,=,1,1,=,IC50,nM,58700.0,372,Homo sapiens,9606,IC50,uM,65,58.7
36605,671450,B,190,19,assay format,C=C[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,1125558,1992,281288,281288,0,http://www.openphacts.org/units/Nanomolar,278711,=,1,1,=,IC50,nM,1.2,338,Rattus norvegicus,10116,IC50,nM,65,1.2
36606,784334,F,190,218,organism-based format,C=C[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,1125558,1992,281288,281288,0,http://www.openphacts.org/units/Nanomolar,278711,=,1,1,=,IC50,nM,2.8,376,Rattus norvegicus,10116,IC50,nM,65,2.8
36663,616910,B,190,219,cell-based format,CN(Cc1ccccc1)C1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,1131027,1998,304857,304857,1,http://www.openphacts.org/units/Nanomolar,163732,=,1,1,=,IC50,nM,2.2,1983,Homo sapiens,9606,IC50,nM,65,2.2
36675,686655,F,190,218,organism-based format,O=[N+]([O-])c1cccc([C@H]2CC3[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4C3CC3)[C@@H](O6)[C@H]2O)c1,1131607,1998,320454,320454,0,http://www.openphacts.org/units/Nanomolar,196316,=,1,1,=,IC50,nM,28.3,369,Cavia porcellus,10141,IC50,nM,65,28.3
36679,700508,B,190,357,single protein format,Cl.NC1=NC(Cc2ccccc2)C(C(F)(F)F)C1,1131100,1998,553678,1194994,0,http://www.openphacts.org/units/Nanomolar,231608,=,1,1,=,IC50,nM,74000.0,4481,Homo sapiens,9606,IC50,uM,65,74.0
36680,678360,B,190,357,single protein format,Cl.NC1=NC(Cc2ccccc2)C(C(F)(F)F)C1,1131100,1998,553678,1194994,0,http://www.openphacts.org/units/Nanomolar,231608,=,1,1,=,IC50,nM,2920000.0,4803,Homo sapiens,9606,IC50,uM,65,2920.0
36681,750653,B,190,357,single protein format,Cl.NC1=NC(Cc2ccccc2)C(C(F)(F)F)C1,1131100,1998,553678,1194994,0,http://www.openphacts.org/units/Nanomolar,231608,=,1,1,=,IC50,nM,38300.0,3568,Homo sapiens,9606,IC50,uM,65,38.3
36697,660852,B,190,249,cell membrane format,COC(=O)C1C(CCCc2ccccc2)CC2CCC1N2C,1131492,1998,167115,167115,0,http://www.openphacts.org/units/Nanomolar,335916,=,1,1,=,IC50,nM,344.0,338,Rattus norvegicus,10116,IC50,nM,65,344.0
36698,784029,F,190,220,subcellular format,COC(=O)C1C(CCCc2ccccc2)CC2CCC1N2C,1131492,1998,167115,167115,0,http://www.openphacts.org/units/Nanomolar,335916,=,1,1,=,IC50,nM,2680.0,338,Rattus norvegicus,10116,IC50,nM,65,2680.0
36700,655961,B,190,357,single protein format,O=c1oc(Nc2ccccc2I)nc2cc(Cl)c(Cl)cc12,1131375,1998,10569,10569,0,http://www.openphacts.org/units/Nanomolar,7320,=,1,1,=,IC50,nM,500.0,4611,Homo sapiens,9606,IC50,uM,65,0.5
36703,808337,B,190,357,single protein format,Cc1ccc(C)c(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)c1,1131569,1998,3142745,3142745,0,http://www.openphacts.org/units/Nanomolar,1608,=,1,1,=,IC50,nM,38.0,204,Homo sapiens,9606,IC50,nM,65,38.0
36706,739440,F,190,218,organism-based format,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCCC2C(=O)O)cc1,1130343,1997,284613,284613,0,http://www.openphacts.org/units/Nanomolar,58249,=,1,1,=,IC50,nM,3100.0,375,Mus musculus,10090,IC50,uM,65,3.1
36707,739442,F,190,218,organism-based format,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCCC2C(=O)O)cc1,1130343,1997,284613,284613,0,http://www.openphacts.org/units/Nanomolar,58249,=,1,1,=,IC50,nM,10000.0,375,Mus musculus,10090,IC50,uM,65,10.0
36723,752332,B,190,19,assay format,CC(=O)COc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12,1129956,1997,351441,351441,0,http://www.openphacts.org/units/Nanomolar,323529,=,1,1,=,IC50,nM,1700.0,330,Rattus norvegicus,10116,IC50,uM,65,1.7
36735,697813,F,190,218,organism-based format,C#Cc1cc(O)nnc1-c1ccccc1,1146821,2004,321431,321431,0,http://www.openphacts.org/units/Nanomolar,207211,=,1,1,=,IC50,nM,500000.0,372,Homo sapiens,9606,IC50,uM,65,500.0
36744,756508,B,190,19,assay format,N.N.N.N.NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)c1cc(I)cc(C2(C(F)(F)F)N=N2)c1,1147574,2004,406961,1185315,0,http://www.openphacts.org/units/Nanomolar,134796,=,1,1,=,IC50,nM,45000.0,612545,,,IC50,uM,65,45.0
36751,621424,F,190,219,cell-based format,Cc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(Br)c1,1147454,2004,115302,115302,0,http://www.openphacts.org/units/Nanomolar,215705,=,1,1,=,IC50,nM,4070.0,392,Homo sapiens,9606,IC50,uM,65,4.07
36752,659902,F,190,219,cell-based format,Cc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(Br)c1,1147454,2004,115302,115302,0,http://www.openphacts.org/units/Nanomolar,215705,=,1,1,=,IC50,nM,3040.0,614462,Homo sapiens,9606,IC50,uM,65,3.04
36753,802838,F,190,219,cell-based format,Cc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(Br)c1,1147454,2004,115302,115302,0,http://www.openphacts.org/units/Nanomolar,215705,=,1,1,=,IC50,nM,890.0,614935,Homo sapiens,9606,IC50,uM,65,0.89
36756,663874,B,190,224,protein format,Cc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(Br)c1,1147454,2004,115302,115302,0,http://www.openphacts.org/units/Nanomolar,215705,=,1,1,=,IC50,nM,40500.0,2094255,Homo sapiens,9606,IC50,uM,65,40.5
36757,621424,F,190,219,cell-based format,Cc1ccccc1/N=C1/C(=O)c2cncnc2C(O)=C1Cl,1147454,2004,325261,325261,0,http://www.openphacts.org/units/Nanomolar,215707,=,1,1,=,IC50,nM,3600.0,392,Homo sapiens,9606,IC50,uM,65,3.6
36758,659902,F,190,219,cell-based format,Cc1ccccc1/N=C1/C(=O)c2cncnc2C(O)=C1Cl,1147454,2004,325261,325261,0,http://www.openphacts.org/units/Nanomolar,215707,=,1,1,=,IC50,nM,3770.0,614462,Homo sapiens,9606,IC50,uM,65,3.77
36759,802838,F,190,219,cell-based format,Cc1ccccc1/N=C1/C(=O)c2cncnc2C(O)=C1Cl,1147454,2004,325261,325261,0,http://www.openphacts.org/units/Nanomolar,215707,=,1,1,=,IC50,nM,900.0,614935,Homo sapiens,9606,IC50,uM,65,0.9
36762,662329,B,190,357,single protein format,O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1F,1146806,2004,125499,125499,0,http://www.openphacts.org/units/Nanomolar,235728,=,1,1,=,IC50,nM,5.9,244,Homo sapiens,9606,IC50,nM,65,5.9
36800,686358,F,190,218,organism-based format,N=C1c2[nH]cnc2N(Cc2ccc(Cl)cc2)C2=NCCN12,1121553,1980,19175,19175,0,http://www.openphacts.org/units/MicrogramPerMilliliter,22460,=,1,1,=,IC50,ug.mL-1,19.8,369,Cavia porcellus,10141,IC50,ug ml-1,274,19.8
36833,733653,B,190,357,single protein format,O=C(O)c1cnc2cc(OCCc3ccc(F)cc3)ccc2c1O,1122163,1982,160167,160167,0,http://www.openphacts.org/units/Nanomolar,308456,=,1,1,=,IC50,nM,14791.08,3444,Sus scrofa,9823,pI50,,65,4.83
36910,706332,F,190,219,cell-based format,CCN(CC)CCn1nc2c3c(c(NCCN)ccc31)C(=O)c1ccccc1-2.Cl,1123657,1987,543509,1192294,0,http://www.openphacts.org/units/Nanomolar,35249,=,1,1,=,IC50,nM,46.0,386,Mus musculus,10090,IC50,M,65,4.6E-8
36914,706332,F,190,219,cell-based format,CCN(CC)CCCCCCCNc1ccc2c3c(nn2CCN(CC)CC)-c2ccccc2C(=O)c13.Cl,1123657,1987,543742,1192499,0,http://www.openphacts.org/units/Nanomolar,35211,=,1,1,=,IC50,nM,630.0,386,Mus musculus,10090,IC50,M,65,6.3E-7
36918,706332,F,190,219,cell-based format,Cl.O=C1c2c(O)ccc(O)c2-c2nn(CCO)c3ccc(NCCNCCO)c1c23,1123657,1987,543272,1192090,0,http://www.openphacts.org/units/Nanomolar,35217,=,1,1,=,IC50,nM,780.0,386,Mus musculus,10090,IC50,M,65,7.8E-7
36945,650180,B,190,19,assay format,COc1cc2nc(C(=O)c3ccccc3)cn2c2ccccc12,1124258,1988,277406,277406,0,http://www.openphacts.org/units/Nanomolar,26233,=,1,1,=,IC50,nM,57.0,1907607,Rattus norvegicus,10116,IC50,nM,65,57.0
36947,651151,B,190,221,tissue-based format,CCCCC1(CCCC)Nc2ccccc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1127284,1994,278415,278415,0,http://www.openphacts.org/units/Nanomolar,16051,=,1,1,=,IC50,nM,13000.0,2094112,Rattus norvegicus,10116,IC50,uM,65,13.0
36950,710563,B,190,357,single protein format,CCCC(C)N(CC(=O)NO)C(=O)CN(C(=O)Nc1ccc2ccccc2c1)C1CCCc2ccccc21,1131996,1999,98186,98186,0,http://www.openphacts.org/units/Nanomolar,176971,=,1,1,=,IC50,nM,120000.0,333,Homo sapiens,9606,IC50,uM,65,120.0
36951,710563,B,190,357,single protein format,CCCCCN(CC(=O)NO)C(=O)CN(C(=O)Nc1ccc(Oc2ccccc2)cc1)C(C)CCC,1131996,1999,94268,94268,0,http://www.openphacts.org/units/Nanomolar,176977,=,1,1,=,IC50,nM,160000.0,333,Homo sapiens,9606,IC50,uM,65,160.0
36953,754813,B,190,357,single protein format,Cl.Cl.NC(N)=NCCC[C@H](N)B(O)O,1130584,1998,2448330,1231428,0,http://www.openphacts.org/units/Nanomolar,156084,=,1,1,=,IC50,nM,50000.0,3568,Homo sapiens,9606,IC50,uM,65,50.0
36954,755587,B,190,357,single protein format,Cl.Cl.NC(N)=NCCC[C@H](N)B(O)O,1130584,1998,2448330,1231428,0,http://www.openphacts.org/units/Nanomolar,156084,=,1,1,=,IC50,nM,300000.0,4481,Homo sapiens,9606,IC50,uM,65,300.0
36956,884029,B,190,357,single protein format,CC(=O)O[C@@H]1[C@@H](C)C(=O)N1C(=O)NCc1ccccc1,1130748,1998,122296,122296,0,http://www.openphacts.org/units/Nanomolar,232628,=,1,1,=,IC50,nM,6500.0,3771,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5),10360,IC50,uM,65,6.5
36957,642849,B,190,251,microsome format,CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(C(C)C)cccc2C(C)C)C2CCCCC2)n1,1151014,1996,49639,49639,0,http://www.openphacts.org/units/Nanomolar,82371,=,1,1,=,IC50,nM,31.0,285,Rattus norvegicus,10116,IC50,uM,65,0.031
36959,701070,F,190,19,assay format,CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(C(C)C)cccc2C(C)C)C2CCCCC2)n1,1151014,1996,49639,49639,0,http://www.openphacts.org/units/Nanomolar,82371,=,1,1,=,IC50,nM,3100.0,4464,Mus musculus,10090,IC50,uM,65,3.1
36966,675440,B,190,357,single protein format,O=P(O)(O)C(Cc1cccc2ccccc12)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,1129909,1997,9963,9963,0,http://www.openphacts.org/units/Nanomolar,7016,=,1,1,=,IC50,nM,160.0,4791,Homo sapiens,9606,IC50,nM,65,160.0
36967,754363,B,190,357,single protein format,O=P(O)(O)C(Cc1cccc2ccccc12)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,1129909,1997,9963,9963,0,http://www.openphacts.org/units/Nanomolar,7016,=,1,1,=,IC50,nM,8.8,1944,Homo sapiens,9606,IC50,nM,65,8.8
36968,691262,F,190,219,cell-based format,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1129905,1997,184,184,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3607,=,1,1,=,IC50,ug.mL-1,24.0,613888,Homo sapiens,9606,IC50,ug ml-1,274,24.0
